Fecha;Moneda;Saldo;TC Oficial;Saldo (BOB);Cod Agencia;Agencia;;
2023-11-29;USD;4087,00;6,86;28036,82;401;AGENCIA ORURO CENTRAL;;
2023-11-29;BOB;64619,80;1;64619,80;401;AGENCIA ORURO CENTRAL;;
2023-11-29;CLP;11000,00;0,00784;86,24;401;AGENCIA ORURO CENTRAL;;
2023-11-29;BRL;54,00;1,39846;75,52;401;AGENCIA ORURO CENTRAL;;
2023-11-29;EUR;595,00;7,48018;4450,71;401;AGENCIA ORURO CENTRAL;;
2023-11-29;PEN;0,00;1,8354;0,00;401;AGENCIA ORURO CENTRAL;;
2023-11-29;USD;1855,00;6,86;12725,30;501;AGENCIA UYUNI;;
2023-11-29;BOB;78582,00;1;78582,00;501;AGENCIA UYUNI;;
2023-11-29;CLP;393200,00;0,00784;3082,69;501;AGENCIA UYUNI;;
2023-11-29;BRL;0,00;1,39846;0,00;501;AGENCIA UYUNI;;
2023-11-29;EUR;150,00;7,48018;1122,03;501;AGENCIA UYUNI;;
2023-11-29;PEN;0,00;1,8354;0,00;501;AGENCIA UYUNI;;
2023-11-29;USD;3990,00;6,86;27371,40;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-29;BOB;40831,20;1;40831,20;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-29;CLP;0,00;0,00784;0,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-29;BRL;0,00;1,39846;0,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-29;EUR;0,00;7,48018;0,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-29;PEN;0,00;1,8354;0,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-29;USD;50,00;6,86;343,00;702;AGENCIA YAPACANI;;
2023-11-29;BOB;24971,20;1;24971,20;702;AGENCIA YAPACANI;;
2023-11-29;CLP;281000,00;0,00784;2203,04;702;AGENCIA YAPACANI;;
2023-11-29;BRL;0,00;1,39846;0,00;702;AGENCIA YAPACANI;;
2023-11-29;EUR;440,00;7,48018;3291,28;702;AGENCIA YAPACANI;;
2023-11-29;ARS;0,00;0,01921;0,00;702;AGENCIA YAPACANI;;
2023-11-29;PEN;0,00;1,8354;0,00;702;AGENCIA YAPACANI;;
2023-11-30;USD;2060,00;6,86;14131,60;101;AGENCIA SUCRE CENTRAL;;
2023-11-30;BOB;22696,40;1;22696,40;101;AGENCIA SUCRE CENTRAL;;
2023-11-30;CLP;0,00;0,00784;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-30;BRL;0,00;1,39846;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-30;EUR;0,00;7,48018;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-30;ARS;0,00;0,01921;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-30;PEN;0,00;1,8354;0,00;101;AGENCIA SUCRE CENTRAL;;
2023-11-30;USD;13593,00;6,86;93247,98;202;AGENCIA COLON;;
2023-11-30;BOB;38310,50;1;38310,50;202;AGENCIA COLON;;
2023-11-30;CLP;639000,00;0,00784;5009,76;202;AGENCIA COLON;;
2023-11-30;BRL;1500,00;1,39846;2097,69;202;AGENCIA COLON;;
2023-11-30;EUR;200,00;7,48018;1496,04;202;AGENCIA COLON;;
2023-11-30;ARS;0,00;0,01921;0,00;202;AGENCIA COLON;;
2023-11-30;AUD;0,00;4,49948;0,00;202;AGENCIA COLON;;
2023-11-30;CAD;0,00;5,0073;0,00;202;AGENCIA COLON;;
2023-11-30;PEN;1050,00;1,8354;1927,17;202;AGENCIA COLON;;
2023-11-30;GBP;0,00;8,59897;0,00;202;AGENCIA COLON;;
2023-11-30;CHF;0,00;7,76194;0,00;202;AGENCIA COLON;;
2023-11-30;NZD;0,00;4,32044;0,00;202;AGENCIA COLON;;
2023-11-30;PYG;0,00;0,00092;0,00;202;AGENCIA COLON;;
2023-11-30;USD;7361,00;6,86;50496,46;210;AGENCIA 6 DE MARZO;;
2023-11-30;BOB;96713,90;1;96713,90;210;AGENCIA 6 DE MARZO;;
2023-11-30;CLP;97000,00;0,00784;760,48;210;AGENCIA 6 DE MARZO;;
2023-11-30;BRL;50,00;1,39846;69,92;210;AGENCIA 6 DE MARZO;;
2023-11-30;EUR;0,00;7,48018;0,00;210;AGENCIA 6 DE MARZO;;
2023-11-30;ARS;0,00;0,01921;0,00;210;AGENCIA 6 DE MARZO;;
2023-11-30;PEN;0,00;1,8354;0,00;210;AGENCIA 6 DE MARZO;;
2023-11-30;GBP;0,00;8,59897;0,00;210;AGENCIA 6 DE MARZO;;
2023-11-30;USD;22587,00;6,86;154946,82;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-30;BOB;342141,90;1;342141,90;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-30;CLP;250000,00;0,00784;1960,00;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-30;BRL;436,00;1,39846;609,73;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-30;EUR;0,00;7,48018;0,00;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-30;PEN;0,00;1,8354;0,00;301;AGENCIA COCHABAMBA CENTRAL;;
2023-11-30;USD;6772,00;6,86;46455,92;401;AGENCIA ORURO CENTRAL;;
2023-11-30;BOB;30390,80;1;30390,80;401;AGENCIA ORURO CENTRAL;;
2023-11-30;CLP;21000,00;0,00784;164,64;401;AGENCIA ORURO CENTRAL;;
2023-11-30;BRL;54,00;1,39846;75,52;401;AGENCIA ORURO CENTRAL;;
2023-11-30;EUR;595,00;7,48018;4450,71;401;AGENCIA ORURO CENTRAL;;
2023-11-30;PEN;0,00;1,8354;0,00;401;AGENCIA ORURO CENTRAL;;
2023-11-30;USD;6203,00;6,86;42552,58;501;AGENCIA UYUNI;;
2023-11-30;BOB;81963,60;1;81963,60;501;AGENCIA UYUNI;;
2023-11-30;CLP;1055200,00;0,00784;8272,77;501;AGENCIA UYUNI;;
2023-11-30;BRL;0,00;1,39846;0,00;501;AGENCIA UYUNI;;
2023-11-30;EUR;230,00;7,48018;1720,44;501;AGENCIA UYUNI;;
2023-11-30;PEN;0,00;1,8354;0,00;501;AGENCIA UYUNI;;
2023-11-30;USD;5290,00;6,86;36289,40;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-30;BOB;21985,10;1;21985,10;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-30;CLP;0,00;0,00784;0,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-30;BRL;0,00;1,39846;0,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-30;EUR;0,00;7,48018;0,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-30;PEN;0,00;1,8354;0,00;701;AGENCIA SANTA CRUZ CENTRAL;;
2023-11-30;USD;50,00;6,86;343,00;702;AGENCIA YAPACANI;;
2023-11-30;BOB;16752,90;1;16752,90;702;AGENCIA YAPACANI;;
2023-11-30;CLP;304000,00;0,00784;2383,36;702;AGENCIA YAPACANI;;
2023-11-30;BRL;0,00;1,39846;0,00;702;AGENCIA YAPACANI;;
2023-11-30;EUR;1460,00;7,48018;10921,06;702;AGENCIA YAPACANI;;
2023-11-30;ARS;0,00;0,01921;0,00;702;AGENCIA YAPACANI;;
2023-11-30;PEN;0,00;1,8354;0,00;702;AGENCIA YAPACANI;;
